,City,Date Local,NO2 AQI,O3 AQI,SO2 AQI,CO AQI,County
1684692,New York,2015-07-27,25,48,1.0,3.0,Bronx
1684693,New York,2015-07-27,25,48,,,Bronx
1684694,New York,2015-07-27,25,48,,3.0,Bronx
1684695,New York,2015-07-28,29,71,1.0,,Bronx
1684696,New York,2015-07-28,29,71,1.0,3.0,Bronx
1684697,New York,2015-07-28,29,71,,,Bronx
1684698,New York,2015-07-28,29,71,,3.0,Bronx
1684699,New York,2015-07-29,19,100,1.0,,Bronx
1684700,New York,2015-07-29,19,100,1.0,3.0,Bronx
1684701,New York,2015-07-29,19,100,,,Bronx
1684702,New York,2015-07-29,19,100,,3.0,Bronx
1684703,New York,2015-07-30,29,31,1.0,,Bronx
1684704,New York,2015-07-30,29,31,1.0,5.0,Bronx
1684705,New York,2015-07-30,29,31,,,Bronx
1684706,New York,2015-07-30,29,31,,5.0,Bronx
1684707,New York,2015-07-31,25,37,1.0,,Bronx
1684708,New York,2015-07-31,25,37,1.0,5.0,Bronx
1684709,New York,2015-07-31,25,37,,,Bronx
1684710,New York,2015-07-31,25,37,,5.0,Bronx
1684711,New York,2015-08-01,22,51,1.0,,Bronx
1684712,New York,2015-08-01,22,51,1.0,2.0,Bronx
1684713,New York,2015-08-01,22,51,,,Bronx
1684714,New York,2015-08-01,22,51,,2.0,Bronx
1684715,New York,2015-08-02,37,54,1.0,,Bronx
1684716,New York,2015-08-02,37,54,1.0,2.0,Bronx
1684717,New York,2015-08-02,37,54,,,Bronx
1684718,New York,2015-08-02,37,54,,2.0,Bronx
1684719,New York,2015-08-03,25,80,1.0,,Bronx
1684720,New York,2015-08-03,25,80,1.0,2.0,Bronx
1684721,New York,2015-08-03,25,80,,,Bronx
1684722,New York,2015-08-03,25,80,,2.0,Bronx
1684723,New York,2015-08-04,34,54,1.0,,Bronx
1684724,New York,2015-08-04,34,54,1.0,3.0,Bronx
1684725,New York,2015-08-04,34,54,,,Bronx
1684726,New York,2015-08-04,34,54,,3.0,Bronx
1684727,New York,2015-08-05,28,41,1.0,,Bronx
1684728,New York,2015-08-05,28,41,1.0,3.0,Bronx
1684729,New York,2015-08-05,28,41,,,Bronx
1684730,New York,2015-08-05,28,41,,3.0,Bronx
1684731,New York,2015-08-06,15,34,0.0,,Bronx
1684732,New York,2015-08-06,15,34,0.0,1.0,Bronx
1684733,New York,2015-08-06,15,34,,,Bronx
1684734,New York,2015-08-06,15,34,,1.0,Bronx
1684735,New York,2015-08-07,15,37,1.0,,Bronx
1684736,New York,2015-08-07,15,37,1.0,2.0,Bronx
1684737,New York,2015-08-07,15,37,,,Bronx
1684738,New York,2015-08-07,15,37,,2.0,Bronx
1684739,New York,2015-08-08,18,37,0.0,,Bronx
1684740,New York,2015-08-08,18,37,0.0,2.0,Bronx
1684741,New York,2015-08-08,18,37,,,Bronx
1684742,New York,2015-08-08,18,37,,2.0,Bronx
1684743,New York,2015-08-09,11,32,0.0,,Bronx
1684744,New York,2015-08-09,11,32,0.0,2.0,Bronx
1684745,New York,2015-08-09,11,32,,,Bronx
1684746,New York,2015-08-09,11,32,,2.0,Bronx
1684747,New York,2015-08-10,12,26,0.0,,Bronx
1684748,New York,2015-08-10,12,26,0.0,1.0,Bronx
1684749,New York,2015-08-10,12,26,,,Bronx
1684750,New York,2015-08-10,12,26,,1.0,Bronx
1684751,New York,2015-08-11,25,27,1.0,,Bronx
1684752,New York,2015-08-11,25,27,1.0,2.0,Bronx
1684753,New York,2015-08-11,25,27,,,Bronx
1684754,New York,2015-08-11,25,27,,2.0,Bronx
1684755,New York,2015-08-12,9,31,0.0,,Bronx
1684756,New York,2015-08-12,9,31,0.0,2.0,Bronx
1684757,New York,2015-08-12,9,31,,,Bronx
1684758,New York,2015-08-12,9,31,,2.0,Bronx
1684759,New York,2015-08-13,31,36,1.0,,Bronx
1684760,New York,2015-08-13,31,36,1.0,2.0,Bronx
1684761,New York,2015-08-13,31,36,,,Bronx
1684762,New York,2015-08-13,31,36,,2.0,Bronx
1684763,New York,2015-08-14,34,64,1.0,,Bronx
1684764,New York,2015-08-14,34,64,1.0,3.0,Bronx
1684765,New York,2015-08-14,34,64,,,Bronx
1684766,New York,2015-08-14,34,64,,3.0,Bronx
1684767,New York,2015-08-15,40,115,3.0,,Bronx
1684768,New York,2015-08-15,40,115,3.0,5.0,Bronx
1684769,New York,2015-08-15,40,115,,,Bronx
1684770,New York,2015-08-15,40,115,,5.0,Bronx
1684771,New York,2015-08-16,42,93,1.0,,Bronx
1684772,New York,2015-08-16,42,93,1.0,6.0,Bronx
1684773,New York,2015-08-16,42,93,,,Bronx
1684774,New York,2015-08-16,42,93,,6.0,Bronx
1684775,New York,2015-08-17,41,105,3.0,,Bronx
1684776,New York,2015-08-17,41,105,3.0,6.0,Bronx
1684777,New York,2015-08-17,41,105,,,Bronx
1684778,New York,2015-08-17,41,105,,6.0,Bronx
1684779,New York,2015-08-18,42,41,1.0,,Bronx
1684780,New York,2015-08-18,42,41,1.0,5.0,Bronx
1684781,New York,2015-08-18,42,41,,,Bronx
1684782,New York,2015-08-18,42,41,,5.0,Bronx
1684783,New York,2015-08-19,11,31,0.0,,Bronx
1684784,New York,2015-08-19,11,31,0.0,2.0,Bronx
1684785,New York,2015-08-19,11,31,,,Bronx
1684786,New York,2015-08-19,11,31,,2.0,Bronx
1684787,New York,2015-08-20,9,25,0.0,,Bronx
1684788,New York,2015-08-20,9,25,0.0,1.0,Bronx
1684789,New York,2015-08-20,9,25,,,Bronx
1684790,New York,2015-08-20,9,25,,1.0,Bronx
1684791,New York,2015-08-21,15,46,0.0,,Bronx
1684792,New York,2015-08-21,15,46,0.0,1.0,Bronx
1684793,New York,2015-08-21,15,46,,,Bronx
1684794,New York,2015-08-21,15,46,,1.0,Bronx
1684795,New York,2015-08-22,23,45,1.0,,Bronx
1684796,New York,2015-08-22,23,45,1.0,2.0,Bronx
1684797,New York,2015-08-22,23,45,,,Bronx
1684798,New York,2015-08-22,23,45,,2.0,Bronx
1684799,New York,2015-08-23,17,33,0.0,,Bronx
1684800,New York,2015-08-23,17,33,0.0,2.0,Bronx
1684801,New York,2015-08-23,17,33,,,Bronx
1684802,New York,2015-08-23,17,33,,2.0,Bronx
1684803,New York,2015-08-24,23,84,1.0,,Bronx
1684804,New York,2015-08-24,23,84,1.0,2.0,Bronx
1684805,New York,2015-08-24,23,84,,,Bronx
1684806,New York,2015-08-24,23,84,,2.0,Bronx
1684807,New York,2015-08-25,28,67,1.0,,Bronx
1684808,New York,2015-08-25,28,67,1.0,3.0,Bronx
1684809,New York,2015-08-25,28,67,,,Bronx
1684810,New York,2015-08-25,28,67,,3.0,Bronx
1684811,New York,2015-08-26,17,44,0.0,,Bronx
1684812,New York,2015-08-26,17,44,0.0,1.0,Bronx
1684813,New York,2015-08-26,17,44,,,Bronx
1684814,New York,2015-08-26,17,44,,1.0,Bronx
1684815,New York,2015-08-27,11,31,0.0,,Bronx
1684816,New York,2015-08-27,11,31,0.0,1.0,Bronx
1684817,New York,2015-08-27,11,31,,,Bronx
1684818,New York,2015-08-27,11,31,,1.0,Bronx
1684819,New York,2015-08-28,21,37,1.0,,Bronx
1684820,New York,2015-08-28,21,37,1.0,2.0,Bronx
1684821,New York,2015-08-28,21,37,,,Bronx
1684822,New York,2015-08-28,21,37,,2.0,Bronx
1684823,New York,2015-08-29,24,77,1.0,,Bronx
1684824,New York,2015-08-29,24,77,1.0,3.0,Bronx
1684825,New York,2015-08-29,24,77,,,Bronx
1684826,New York,2015-08-29,24,77,,3.0,Bronx
1684827,New York,2015-08-30,47,84,1.0,,Bronx
1684828,New York,2015-08-30,47,84,1.0,3.0,Bronx
1684829,New York,2015-08-30,47,84,,,Bronx
1684830,New York,2015-08-30,47,84,,3.0,Bronx
1684831,New York,2015-08-31,24,64,3.0,,Bronx
1684832,New York,2015-08-31,24,64,3.0,3.0,Bronx
1684833,New York,2015-08-31,24,64,,,Bronx
1684834,New York,2015-08-31,24,64,,3.0,Bronx
1684835,New York,2015-09-01,25,74,1.0,,Bronx
1684836,New York,2015-09-01,25,74,1.0,3.0,Bronx
1684837,New York,2015-09-01,25,74,,,Bronx
1684838,New York,2015-09-01,25,74,,3.0,Bronx
1684839,New York,2015-09-02,39,84,1.0,,Bronx
1684840,New York,2015-09-02,39,84,1.0,6.0,Bronx
1684841,New York,2015-09-02,39,84,,,Bronx
1684842,New York,2015-09-02,39,84,,6.0,Bronx
1684843,New York,2015-09-03,45,58,3.0,,Bronx
1684844,New York,2015-09-03,45,58,3.0,5.0,Bronx
1684845,New York,2015-09-03,45,58,,,Bronx
1684846,New York,2015-09-03,45,58,,5.0,Bronx
1684847,New York,2015-09-04,11,40,1.0,,Bronx
1684848,New York,2015-09-04,11,40,1.0,5.0,Bronx
1684849,New York,2015-09-04,11,40,,,Bronx
1684850,New York,2015-09-04,11,40,,5.0,Bronx
1684851,New York,2015-09-05,10,33,0.0,,Bronx
1684852,New York,2015-09-05,10,33,0.0,1.0,Bronx
1684853,New York,2015-09-05,10,33,,,Bronx
1684854,New York,2015-09-05,10,33,,1.0,Bronx
1684855,New York,2015-09-06,22,44,1.0,,Bronx
1684856,New York,2015-09-06,22,44,1.0,5.0,Bronx
1684857,New York,2015-09-06,22,44,,,Bronx
1684858,New York,2015-09-06,22,44,,5.0,Bronx
1684859,New York,2015-09-07,32,61,3.0,,Bronx
1684860,New York,2015-09-07,32,61,3.0,3.0,Bronx
1684861,New York,2015-09-07,32,61,,,Bronx
1684862,New York,2015-09-07,32,61,,3.0,Bronx
1684863,New York,2015-09-08,34,77,3.0,,Bronx
1684864,New York,2015-09-08,34,77,3.0,5.0,Bronx
1684865,New York,2015-09-08,34,77,,,Bronx
1684866,New York,2015-09-08,34,77,,5.0,Bronx
1684867,New York,2015-09-09,19,31,0.0,,Bronx
1684868,New York,2015-09-09,19,31,0.0,2.0,Bronx
1684869,New York,2015-09-09,19,31,,,Bronx
1684870,New York,2015-09-09,19,31,,2.0,Bronx
1684871,New York,2015-09-10,19,21,0.0,,Bronx
1684872,New York,2015-09-10,19,21,0.0,2.0,Bronx
1684873,New York,2015-09-10,19,21,,,Bronx
1684874,New York,2015-09-10,19,21,,2.0,Bronx
1684875,New York,2015-09-11,39,33,1.0,,Bronx
1684876,New York,2015-09-11,39,33,1.0,3.0,Bronx
1684877,New York,2015-09-11,39,33,,,Bronx
1684878,New York,2015-09-11,39,33,,3.0,Bronx
1684879,New York,2015-09-12,39,34,1.0,,Bronx
1684880,New York,2015-09-12,39,34,1.0,9.0,Bronx
1684881,New York,2015-09-12,39,34,,,Bronx
1684882,New York,2015-09-12,39,34,,9.0,Bronx
1684883,New York,2015-09-13,9,31,1.0,,Bronx
1684884,New York,2015-09-13,9,31,1.0,2.0,Bronx
1684885,New York,2015-09-13,9,31,,,Bronx
1684886,New York,2015-09-13,9,31,,2.0,Bronx
1684887,New York,2015-09-14,20,24,1.0,,Bronx
1684888,New York,2015-09-14,20,24,1.0,2.0,Bronx
1684889,New York,2015-09-14,20,24,,,Bronx
1684890,New York,2015-09-14,20,24,,2.0,Bronx
1684891,New York,2015-09-15,50,50,3.0,,Bronx
1684892,New York,2015-09-15,50,50,3.0,5.0,Bronx
1684893,New York,2015-09-15,50,50,,,Bronx
1684894,New York,2015-09-15,50,50,,5.0,Bronx
1684895,New York,2015-09-16,39,84,1.0,,Bronx
1684896,New York,2015-09-16,39,84,1.0,5.0,Bronx
1684897,New York,2015-09-16,39,84,,,Bronx
1684898,New York,2015-09-16,39,84,,5.0,Bronx
1684899,New York,2015-09-17,45,136,1.0,,Bronx
1684900,New York,2015-09-17,45,136,1.0,5.0,Bronx
1684901,New York,2015-09-17,45,136,,,Bronx
1684902,New York,2015-09-17,45,136,,5.0,Bronx
1684903,New York,2015-09-18,45,97,3.0,,Bronx
1684904,New York,2015-09-18,45,97,3.0,6.0,Bronx
1684905,New York,2015-09-18,45,97,,,Bronx
1684906,New York,2015-09-18,45,97,,6.0,Bronx
1684907,New York,2015-09-19,23,41,1.0,,Bronx
1684908,New York,2015-09-19,23,41,1.0,2.0,Bronx
1684909,New York,2015-09-19,23,41,,,Bronx
1684910,New York,2015-09-19,23,41,,2.0,Bronx
1684911,New York,2015-09-20,9,28,0.0,,Bronx
1684912,New York,2015-09-20,9,28,0.0,1.0,Bronx
1684913,New York,2015-09-20,9,28,,,Bronx
1684914,New York,2015-09-20,9,28,,1.0,Bronx
1684915,New York,2015-09-21,15,31,0.0,,Bronx
1684916,New York,2015-09-21,15,31,0.0,1.0,Bronx
1684917,New York,2015-09-21,15,31,,,Bronx
1684918,New York,2015-09-21,15,31,,1.0,Bronx
1684919,New York,2015-09-22,20,30,0.0,,Bronx
1684920,New York,2015-09-22,20,30,0.0,1.0,Bronx
1684921,New York,2015-09-22,20,30,,,Bronx
1684922,New York,2015-09-22,20,30,,1.0,Bronx
1684923,New York,2015-09-23,40,37,1.0,,Bronx
1684924,New York,2015-09-23,40,37,1.0,2.0,Bronx
1684925,New York,2015-09-23,40,37,,,Bronx
1684926,New York,2015-09-23,40,37,,2.0,Bronx
1684927,New York,2015-09-24,29,44,1.0,,Bronx
1684928,New York,2015-09-24,29,44,1.0,3.0,Bronx
1684929,New York,2015-09-24,29,44,,,Bronx
1684930,New York,2015-09-24,29,44,,3.0,Bronx
1684931,New York,2015-09-25,24,26,0.0,,Bronx
1684932,New York,2015-09-25,24,26,0.0,2.0,Bronx
1684933,New York,2015-09-25,24,26,,,Bronx
1684934,New York,2015-09-25,24,26,,2.0,Bronx
1684935,New York,2015-09-26,16,32,0.0,,Bronx
1684936,New York,2015-09-26,16,32,0.0,2.0,Bronx
1684937,New York,2015-09-26,16,32,,,Bronx
1684938,New York,2015-09-26,16,32,,2.0,Bronx
1684939,New York,2015-09-27,25,31,1.0,,Bronx
1684940,New York,2015-09-27,25,31,1.0,3.0,Bronx
1684941,New York,2015-09-27,25,31,,,Bronx
1684942,New York,2015-09-27,25,31,,3.0,Bronx
1684943,New York,2015-09-28,24,25,0.0,,Bronx
1684944,New York,2015-09-28,24,25,0.0,3.0,Bronx
1684945,New York,2015-09-28,24,25,,,Bronx
1684946,New York,2015-09-28,24,25,,3.0,Bronx
1684947,New York,2015-09-29,24,24,1.0,,Bronx
1684948,New York,2015-09-29,24,24,1.0,2.0,Bronx
1684949,New York,2015-09-29,24,24,,,Bronx
1684950,New York,2015-09-29,24,24,,2.0,Bronx
1684951,New York,2015-09-30,16,19,0.0,,Bronx
1684952,New York,2015-09-30,16,19,0.0,2.0,Bronx
1684953,New York,2015-09-30,16,19,,,Bronx
1684954,New York,2015-09-30,16,19,,2.0,Bronx
1684955,New York,2015-10-01,11,17,0.0,,Bronx
1684956,New York,2015-10-01,11,17,0.0,1.0,Bronx
1684957,New York,2015-10-01,11,17,,,Bronx
1684958,New York,2015-10-01,11,17,,1.0,Bronx
1684959,New York,2015-10-02,9,17,0.0,,Bronx
1684960,New York,2015-10-02,9,17,0.0,1.0,Bronx
1684961,New York,2015-10-02,9,17,,,Bronx
1684962,New York,2015-10-02,9,17,,1.0,Bronx
1684963,New York,2015-10-03,5,18,0.0,,Bronx
1684964,New York,2015-10-03,5,18,0.0,1.0,Bronx
1684965,New York,2015-10-03,5,18,,,Bronx
1684966,New York,2015-10-03,5,18,,1.0,Bronx
1684967,New York,2015-10-04,6,29,0.0,,Bronx
1684968,New York,2015-10-04,6,29,0.0,1.0,Bronx
1684969,New York,2015-10-04,6,29,,,Bronx
1684970,New York,2015-10-04,6,29,,1.0,Bronx
1684971,New York,2015-10-05,24,25,3.0,,Bronx
1684972,New York,2015-10-05,24,25,3.0,2.0,Bronx
1684973,New York,2015-10-05,24,25,,,Bronx
1684974,New York,2015-10-05,24,25,,2.0,Bronx
1684975,New York,2015-10-06,34,27,4.0,,Bronx
1684976,New York,2015-10-06,34,27,4.0,3.0,Bronx
1684977,New York,2015-10-06,34,27,,,Bronx
1684978,New York,2015-10-06,34,27,,3.0,Bronx
1684979,New York,2015-10-07,22,23,3.0,,Bronx
1684980,New York,2015-10-07,22,23,3.0,3.0,Bronx
1684981,New York,2015-10-07,22,23,,,Bronx
1684982,New York,2015-10-07,22,23,,3.0,Bronx
1684983,New York,2015-10-08,32,25,1.0,,Bronx
1684984,New York,2015-10-08,32,25,1.0,3.0,Bronx
1684985,New York,2015-10-08,32,25,,,Bronx
1684986,New York,2015-10-08,32,25,,3.0,Bronx
1684987,New York,2015-10-09,29,27,0.0,,Bronx
1684988,New York,2015-10-09,29,27,0.0,3.0,Bronx
1684989,New York,2015-10-09,29,27,,,Bronx
1684990,New York,2015-10-09,29,27,,3.0,Bronx
1684991,New York,2015-10-10,35,26,1.0,,Bronx
1684992,New York,2015-10-10,35,26,1.0,5.0,Bronx
1684993,New York,2015-10-10,35,26,,,Bronx
1684994,New York,2015-10-10,35,26,,5.0,Bronx
1684995,New York,2015-10-11,34,32,4.0,,Bronx
1684996,New York,2015-10-11,34,32,4.0,7.0,Bronx
1684997,New York,2015-10-11,34,32,,,Bronx
1684998,New York,2015-10-11,34,32,,7.0,Bronx
1684999,New York,2015-10-12,37,37,3.0,,Bronx
1685000,New York,2015-10-12,37,37,3.0,7.0,Bronx
1685001,New York,2015-10-12,37,37,,,Bronx
1685002,New York,2015-10-12,37,37,,7.0,Bronx
1685003,New York,2015-10-13,39,22,1.0,,Bronx
1685004,New York,2015-10-13,39,22,1.0,3.0,Bronx
1685005,New York,2015-10-13,39,22,,,Bronx
1685006,New York,2015-10-13,39,22,,3.0,Bronx
1685007,New York,2015-10-14,18,17,1.0,,Bronx
1685008,New York,2015-10-14,18,17,1.0,2.0,Bronx
1685009,New York,2015-10-14,18,17,,,Bronx
1685010,New York,2015-10-14,18,17,,2.0,Bronx
1685011,New York,2015-10-15,25,22,1.0,,Bronx
1685012,New York,2015-10-15,25,22,1.0,3.0,Bronx
1685013,New York,2015-10-15,25,22,,,Bronx
1685014,New York,2015-10-15,25,22,,3.0,Bronx
1685015,New York,2015-10-16,25,30,1.0,,Bronx
1685016,New York,2015-10-16,25,30,1.0,5.0,Bronx
1685017,New York,2015-10-16,25,30,,,Bronx
1685018,New York,2015-10-16,25,30,,5.0,Bronx
1685019,New York,2015-10-17,13,22,1.0,,Bronx
1685020,New York,2015-10-17,13,22,1.0,2.0,Bronx
1685021,New York,2015-10-17,13,22,,,Bronx
1685022,New York,2015-10-17,13,22,,2.0,Bronx
1685023,New York,2015-10-18,10,24,1.0,,Bronx
1685024,New York,2015-10-18,10,24,1.0,2.0,Bronx
1685025,New York,2015-10-18,10,24,,,Bronx
1685026,New York,2015-10-18,10,24,,2.0,Bronx
1685027,New York,2015-10-19,25,24,9.0,,Bronx
1685028,New York,2015-10-19,25,24,9.0,3.0,Bronx
1685029,New York,2015-10-19,25,24,,,Bronx
1685030,New York,2015-10-19,25,24,,3.0,Bronx
1685031,New York,2015-10-20,42,23,6.0,,Bronx
1685032,New York,2015-10-20,42,23,6.0,2.0,Bronx
1685033,New York,2015-10-20,42,23,,,Bronx
1685034,New York,2015-10-20,42,23,,2.0,Bronx
1685035,New York,2015-10-21,50,29,4.0,,Bronx
1685036,New York,2015-10-21,50,29,4.0,6.0,Bronx
1685037,New York,2015-10-21,50,29,,,Bronx
1685038,New York,2015-10-21,50,29,,6.0,Bronx
1685039,New York,2015-10-22,52,26,3.0,,Bronx
1685040,New York,2015-10-22,52,26,3.0,6.0,Bronx
1685041,New York,2015-10-22,52,26,,,Bronx
1685042,New York,2015-10-22,52,26,,6.0,Bronx
1685043,New York,2015-10-23,13,29,1.0,,Bronx
1685044,New York,2015-10-23,13,29,1.0,3.0,Bronx
1685045,New York,2015-10-23,13,29,,,Bronx
1685046,New York,2015-10-23,13,29,,3.0,Bronx
1685047,New York,2015-10-24,18,20,1.0,,Bronx
1685048,New York,2015-10-24,18,20,1.0,2.0,Bronx
1685049,New York,2015-10-24,18,20,,,Bronx
1685050,New York,2015-10-24,18,20,,2.0,Bronx
1685051,New York,2015-10-25,14,22,0.0,,Bronx
1685052,New York,2015-10-25,14,22,0.0,2.0,Bronx
1685053,New York,2015-10-25,14,22,,,Bronx
1685054,New York,2015-10-25,14,22,,2.0,Bronx
1685055,New York,2015-10-26,29,19,4.0,,Bronx
1685056,New York,2015-10-26,29,19,4.0,6.0,Bronx
1685057,New York,2015-10-26,29,19,,,Bronx
1685058,New York,2015-10-26,29,19,,6.0,Bronx
1685059,New York,2015-10-27,25,24,6.0,,Bronx
1685060,New York,2015-10-27,25,24,6.0,6.0,Bronx
1685061,New York,2015-10-27,25,24,,,Bronx
1685062,New York,2015-10-27,25,24,,6.0,Bronx
1685063,New York,2015-10-28,8,25,0.0,,Bronx
1685064,New York,2015-10-28,8,25,0.0,2.0,Bronx
1685065,New York,2015-10-28,8,25,,,Bronx
1685066,New York,2015-10-28,8,25,,2.0,Bronx
1685067,New York,2015-10-29,30,28,0.0,,Bronx
1685068,New York,2015-10-29,30,28,0.0,2.0,Bronx
1685069,New York,2015-10-29,30,28,,,Bronx
1685070,New York,2015-10-29,30,28,,2.0,Bronx
1685071,New York,2015-10-30,19,22,1.0,,Bronx
1685072,New York,2015-10-30,19,22,1.0,1.0,Bronx
1685073,New York,2015-10-30,19,22,,,Bronx
1685074,New York,2015-10-30,19,22,,1.0,Bronx
1685075,New York,2015-10-31,29,16,4.0,,Bronx
1685076,New York,2015-10-31,29,16,4.0,5.0,Bronx
1685077,New York,2015-10-31,29,16,,,Bronx
1685078,New York,2015-10-31,29,16,,5.0,Bronx
1685079,New York,2015-11-01,28,21,1.0,,Bronx
1685080,New York,2015-11-01,28,21,1.0,3.0,Bronx
1685081,New York,2015-11-01,28,21,,,Bronx
1685082,New York,2015-11-01,28,21,,3.0,Bronx
1685083,New York,2015-11-02,42,19,4.0,,Bronx
1685084,New York,2015-11-02,42,19,4.0,8.0,Bronx
1685085,New York,2015-11-02,42,19,,,Bronx
1685086,New York,2015-11-02,42,19,,8.0,Bronx
1685087,New York,2015-11-03,56,11,7.0,,Bronx
1685088,New York,2015-11-03,56,11,7.0,10.0,Bronx
1685089,New York,2015-11-03,56,11,,,Bronx
1685090,New York,2015-11-03,56,11,,10.0,Bronx
1685091,New York,2015-11-04,39,25,6.0,,Bronx
1685092,New York,2015-11-04,39,25,6.0,11.0,Bronx
1685093,New York,2015-11-04,39,25,,,Bronx
1685094,New York,2015-11-04,39,25,,11.0,Bronx
1685095,New York,2015-11-05,51,6,1.0,,Bronx
1685096,New York,2015-11-05,51,6,1.0,9.0,Bronx
1685097,New York,2015-11-05,51,6,,,Bronx
1685098,New York,2015-11-05,51,6,,9.0,Bronx
1685099,New York,2015-11-06,26,21,1.0,,Bronx
1685100,New York,2015-11-06,26,21,1.0,6.0,Bronx
1685101,New York,2015-11-06,26,21,,,Bronx
1685102,New York,2015-11-06,26,21,,6.0,Bronx
1685103,New York,2015-11-07,15,25,1.0,,Bronx
1685104,New York,2015-11-07,15,25,1.0,3.0,Bronx
1685105,New York,2015-11-07,15,25,,,Bronx
1685106,New York,2015-11-07,15,25,,3.0,Bronx
1685107,New York,2015-11-08,30,28,3.0,,Bronx
1685108,New York,2015-11-08,30,28,3.0,3.0,Bronx
1685109,New York,2015-11-08,30,28,,,Bronx
1685110,New York,2015-11-08,30,28,,3.0,Bronx
1685111,New York,2015-11-09,46,14,10.0,,Bronx
1685112,New York,2015-11-09,46,14,10.0,7.0,Bronx
1685113,New York,2015-11-09,46,14,,,Bronx
1685114,New York,2015-11-09,46,14,,7.0,Bronx
1685115,New York,2015-11-10,39,22,1.0,,Bronx
1685116,New York,2015-11-10,39,22,1.0,8.0,Bronx
1685117,New York,2015-11-10,39,22,,,Bronx
1685118,New York,2015-11-10,39,22,,8.0,Bronx
1685119,New York,2015-11-11,17,23,1.0,,Bronx
1685120,New York,2015-11-11,17,23,1.0,5.0,Bronx
1685121,New York,2015-11-11,17,23,,,Bronx
1685122,New York,2015-11-11,17,23,,5.0,Bronx
1685123,New York,2015-11-12,25,21,0.0,,Bronx
1685124,New York,2015-11-12,25,21,0.0,3.0,Bronx
1685125,New York,2015-11-12,25,21,,,Bronx
1685126,New York,2015-11-12,25,21,,3.0,Bronx
1685127,New York,2015-11-13,16,26,1.0,,Bronx
1685128,New York,2015-11-13,16,26,1.0,2.0,Bronx
1685129,New York,2015-11-13,16,26,,,Bronx
1685130,New York,2015-11-13,16,26,,2.0,Bronx
1685131,New York,2015-11-14,16,27,1.0,,Bronx
1685132,New York,2015-11-14,16,27,1.0,2.0,Bronx
1685133,New York,2015-11-14,16,27,,,Bronx
1685134,New York,2015-11-14,16,27,,2.0,Bronx
1685135,New York,2015-11-15,35,20,6.0,,Bronx
1685136,New York,2015-11-15,35,20,6.0,3.0,Bronx
1685137,New York,2015-11-15,35,20,,,Bronx
1685138,New York,2015-11-15,35,20,,3.0,Bronx
1685139,New York,2015-11-16,46,29,10.0,,Bronx
1685140,New York,2015-11-16,46,29,10.0,6.0,Bronx
1685141,New York,2015-11-16,46,29,,,Bronx
1685142,New York,2015-11-16,46,29,,6.0,Bronx
1685143,New York,2015-11-17,29,21,1.0,,Bronx
1685144,New York,2015-11-17,29,21,1.0,5.0,Bronx
1685145,New York,2015-11-17,29,21,,,Bronx
1685146,New York,2015-11-17,29,21,,5.0,Bronx
1685147,New York,2015-11-18,28,28,1.0,,Bronx
1685148,New York,2015-11-18,28,28,1.0,5.0,Bronx
1685149,New York,2015-11-18,28,28,,,Bronx
1685150,New York,2015-11-18,28,28,,5.0,Bronx
1685151,New York,2015-11-19,18,27,0.0,,Bronx
1685152,New York,2015-11-19,18,27,0.0,2.0,Bronx
1685153,New York,2015-11-19,18,27,,,Bronx
1685154,New York,2015-11-19,18,27,,2.0,Bronx
1685155,New York,2015-11-20,21,28,3.0,,Bronx
1685156,New York,2015-11-20,21,28,3.0,2.0,Bronx
1685157,New York,2015-11-20,21,28,,,Bronx
1685158,New York,2015-11-20,21,28,,2.0,Bronx
1685159,New York,2015-11-21,25,27,3.0,,Bronx
1685160,New York,2015-11-21,25,27,3.0,3.0,Bronx
1685161,New York,2015-11-21,25,27,,,Bronx
1685162,New York,2015-11-21,25,27,,3.0,Bronx
1685163,New York,2015-11-22,19,26,3.0,,Bronx
1685164,New York,2015-11-22,19,26,3.0,3.0,Bronx
1685165,New York,2015-11-22,19,26,,,Bronx
1685166,New York,2015-11-22,19,26,,3.0,Bronx
1685167,New York,2015-11-23,16,26,1.0,,Bronx
1685168,New York,2015-11-23,16,26,1.0,3.0,Bronx
1685169,New York,2015-11-23,16,26,,,Bronx
1685170,New York,2015-11-23,16,26,,3.0,Bronx
1685171,New York,2015-11-24,39,13,9.0,,Bronx
1685172,New York,2015-11-24,39,13,9.0,6.0,Bronx
1685173,New York,2015-11-24,39,13,,,Bronx
1685174,New York,2015-11-24,39,13,,6.0,Bronx
1685175,New York,2015-11-25,40,19,7.0,,Bronx
1685176,New York,2015-11-25,40,19,7.0,6.0,Bronx
1685177,New York,2015-11-25,40,19,,,Bronx
1685178,New York,2015-11-25,40,19,,6.0,Bronx
1685179,New York,2015-11-26,40,15,7.0,,Bronx
1685180,New York,2015-11-26,40,15,7.0,11.0,Bronx
1685181,New York,2015-11-26,40,15,,,Bronx
1685182,New York,2015-11-26,40,15,,11.0,Bronx
1685183,New York,2015-11-27,43,15,3.0,,Bronx
1685184,New York,2015-11-27,43,15,3.0,14.0,Bronx
1685185,New York,2015-11-27,43,15,,,Bronx
1685186,New York,2015-11-27,43,15,,14.0,Bronx
1685187,New York,2015-11-28,31,12,3.0,,Bronx
1685188,New York,2015-11-28,31,12,3.0,5.0,Bronx
1685189,New York,2015-11-28,31,12,,,Bronx
